gene_symbol	passing_guides	total_guides
GAR1	3	3
GARNL3	3	3
GARS	3	3
GART	3	3
GAS1	2	3
GAS2	3	3
GAS2L1	1	3
GAS2L2	3	3
GAS2L3	1	3
GAS6	2	3
GAS7	2	3
GAS8	3	3
GAST	3	3
GATA1	3	3
GATA2	3	3
GATA3	3	3
GATA4	2	3
GATA5	2	3
GATA6	2	3
GATAD1	3	3
GATAD2A	3	3
GATAD2B	3	3
GATB	3	3
GATC	2	3
GATD1	2	3
GATM	2	3
GATS	3	3
GBA	3	3
GBA2	3	3
GBA3	3	3
GBE1	3	3
GBF1	2	3
GBGT1	1	3
GBP1	2	3
GBP2	3	3
GBP3	3	3
GBP4	3	3
GBP5	3	3
GBP6	2	3
GBP7	3	3
GBX1	1	3
GBX2	3	3
GC	3	3
GCA	3	3
GCAT	2	3
GCC1	1	3
GCC2	2	3
GCDH	2	3
GCFC2	3	3
GCG	3	3
GCGR	2	3
GCH1	3	3
GCHFR	3	3
GCK	2	3
GCKR	3	3
GCLC	3	3
GCLM	3	3
GCM1	3	3
GCM2	3	3
GCN1	3	3
GCNA	3	3
GCOM1	0	3
GCSAM	3	3
GCSAML	3	3
GCSH	1	3
GDA	3	3
GDAP1	3	3
GDAP1L1	3	3
GDAP2	3	3
GDE1	3	3
GDF1	3	3
GDF10	3	3
GDF11	3	3
GDF15	3	3
GDF2	3	3
GDF3	3	3
GDF5	3	3
GDF6	2	3
GDF7	3	3
GDF9	3	3
GDI1	2	3
GDI2	3	3
GDNF	2	3
GDNF-AS1	3	3
GDPD1	2	3
GDPD2	3	3
GDPD3	3	3
GDPD4	3	3
GDPD5	3	3
GDPGP1	2	3
GEM	2	3
GEMIN2	3	3
GEMIN4	1	3
GEMIN5	3	3
GEMIN6	3	3
GEMIN7	2	3
GEMIN8	3	3
GEN1	3	3
GET4	3	3
GFAP	2	3
GFER	2	3
GFI1	2	3
GFI1B	3	3
GFM1	3	3
GFM2	3	3
GFOD1	3	3
GFOD2	2	3
GFPT1	3	3
GFPT2	3	3
GFRA1	3	3
GFRA2	3	3
GFRA3	2	3
GFRA4	2	3
GFRAL	3	3
GFY	3	3
GGA1	3	3
GGA2	2	3
GGA3	3	3
GGACT	2	3
GGCT	3	3
GGCX	3	3
GGH	3	3
GGN	3	3
GGNBP2	2	3
GGPS1	2	3
GGT1	3	3
GGT2	3	3
GGT5	3	3
GGT6	3	3
GGT7	2	3
GGTLC1	3	3
GGTLC2	3	3
GH1	3	3
GH2	3	3
GHDC	2	3
GHITM	3	3
GHR	3	3
GHRH	3	3
GHRHR	3	3
GHRL	3	3
GHSR	3	3
GID4	2	3
GID8	3	3
GIF	3	3
GIGYF1	3	3
GIGYF2	3	3
GIMAP1	3	3
GIMAP1-GIMAP5	3	3
GIMAP2	3	3
GIMAP4	3	3
GIMAP5	3	3
GIMAP6	3	3
GIMAP7	3	3
GIMAP8	3	3
GIMD1	3	3
GIN1	2	3
GINM1	3	3
GINS1	3	3
GINS2	2	3
GINS3	3	3
GINS4	3	3
GIP	3	3
GIPC1	3	3
GIPC2	3	3
GIPC3	3	3
GIPR	3	3
GIT1	1	3
GIT2	3	3
GJA1	3	3
GJA10	3	3
GJA3	3	3
GJA4	2	3
GJA5	3	3
GJA8	3	3
GJA9	3	3
GJB1	3	3
GJB2	3	3
GJB3	1	3
GJB4	3	3
GJB5	2	3
GJB6	2	3
GJB7	3	3
GJC1	2	3
GJC2	3	3
GJC3	3	3
GJD2	3	3
GJD3	3	3
GJD4	3	3
GK	3	3
GK2	3	3
GK5	3	3
GKAP1	1	3
GKN1	3	3
GKN2	3	3
GLA	3	3
GLB1	2	3
GLB1L	3	3
GLB1L2	3	3
GLB1L3	3	3
GLCCI1	2	3
GLCE	3	3
GLDC	3	3
GLDN	3	3
GLE1	3	3
GLG1	3	3
GLI1	2	3
GLI2	3	3
GLI3	3	3
GLI4	3	3
GLIPR1	3	3
GLIPR1L1	3	3
GLIPR1L2	3	3
GLIPR2	2	3
GLIS1	2	3
GLIS2	3	3
GLIS3	3	3
GLMN	3	3
GLMP	3	3
GLO1	3	3
GLOD4	1	3
GLOD5	3	3
GLP1R	3	3
GLP2R	3	3
GLRA1	3	3
GLRA2	3	3
GLRA3	3	3
GLRA4	2	3
GLRB	3	3
GLRX	3	3
GLRX2	1	3
GLRX3	3	3
GLRX5	3	3
GLS	2	3
GLS2	3	3
GLT1D1	2	3
GLT6D1	3	3
GLT8D1	3	3
GLT8D2	3	3
GLTP	1	3
GLTPD2	3	3
GLUD1	3	3
GLUD2	2	3
GLUL	3	3
GLYAT	3	3
GLYATL1	3	3
GLYATL2	3	3
GLYATL3	3	3
GLYCTK	1	3
GLYR1	3	3
GM2A	3	3
GMCL1	3	3
GMDS	3	3
GMEB1	2	3
GMEB2	2	3
GMFB	2	3
GMFG	3	3
GMIP	3	3
GML	3	3
GMNC	3	3
GMNN	3	3
GMPPA	3	3
GMPPB	3	3
GMPR	3	3
GMPR2	3	3
GMPS	3	3
GNA11	2	3
GNA12	2	3
GNA13	2	3
GNA14	3	3
GNA15	2	3
GNAI1	3	3
GNAI2	3	3
GNAI3	2	3
GNAL	3	3
GNAO1	3	3
GNAQ	1	3
GNAS	2	3
GNAT1	3	3
GNAT2	3	3
GNAT3	3	3
GNAZ	3	3
GNB1	3	3
GNB1L	3	3
GNB2	1	3
GNB3	3	3
GNB4	2	3
GNB5	1	3
GNE	2	3
GNG10	3	3
GNG11	3	3
GNG12	3	3
GNG13	2	3
GNG2	2	3
GNG3	3	3
GNG4	3	3
GNG5	3	3
GNG7	3	3
GNG8	3	3
GNGT1	3	3
GNGT2	3	3
GNL1	3	3
GNL2	3	3
GNL3	3	3
GNL3L	3	3
GNLY	2	3
GNMT	2	3
GNPAT	3	3
GNPDA1	3	3
GNPDA2	3	3
GNPNAT1	2	3
GNPTAB	2	3
GNPTG	2	3
GNRH1	3	3
GNRH2	3	3
GNRHR	3	3
GNS	3	3
GOLGA1	3	3
GOLGA2	3	3
GOLGA3	2	3
GOLGA4	3	3
GOLGA5	2	3
GOLGA6B	3	3
GOLGA6D	1	1
GOLGA6L1	3	3
GOLGA6L2	3	3
GOLGA6L22	1	1
GOLGA6L9	3	3
GOLGA7	1	3
GOLGA7B	3	3
GOLGA8A	2	3
GOLGA8B	3	3
GOLGA8H	2	2
GOLGA8J	2	2
GOLGA8M	2	2
GOLGA8N	3	3
GOLGB1	3	3
GOLIM4	3	3
GOLM1	2	3
GOLPH3	3	3
GOLPH3L	3	3
GOLT1A	3	3
GOLT1B	3	3
GON4L	3	3
GON7	3	3
GOPC	3	3
GORAB	3	3
GORASP1	3	3
GORASP2	3	3
GOSR1	1	3
GOSR2	0	3
GOT1	3	3
GOT1L1	3	3
GOT2	3	3
GP1BA	3	3
GP1BB	3	3
GP2	3	3
GP5	3	3
GP6	3	3
GP9	3	3
GPA33	3	3
GPAA1	2	3
GPALPP1	3	3
GPAM	3	3
GPANK1	3	3
GPAT2	2	3
GPATCH1	3	3
GPATCH11	2	3
GPATCH2	2	3
GPATCH2L	2	3
GPATCH3	2	3
GPATCH4	3	3
GPATCH8	2	3
GPBAR1	1	3
GPBP1	2	3
GPBP1L1	2	3
GPC1	2	3
GPC2	2	3
GPC3	2	3
GPC4	3	3
GPC5	3	3
GPC6	3	3
GPCPD1	3	3
GPD1	3	3
GPD1L	3	3
GPD2	3	3
GPER1	3	3
GPHA2	3	3
GPHB5	3	3
GPHN	3	3
GPI	3	3
GPIHBP1	3	3
GPKOW	2	3
GPLD1	3	3
GPM6A	3	3
GPM6B	2	3
GPN1	3	3
GPN2	3	3
GPN3	3	3
GPNMB	3	3
GPR1	3	3
GPR101	3	3
GPR107	2	3
GPR108	1	3
GPR119	3	3
GPR12	2	3
GPR132	2	3
GPR135	3	3
GPR137	2	3
GPR137B	3	3
GPR137C	2	3
GPR139	3	3
GPR141	3	3
GPR142	3	3
GPR143	3	3
GPR146	2	3
GPR148	3	3
GPR149	3	3
GPR15	3	3
GPR150	3	3
GPR151	2	3
GPR152	3	3
GPR153	3	3
GPR155	3	3
GPR156	3	3
GPR157	3	3
GPR158	2	3
GPR160	3	3
GPR161	3	3
GPR162	2	3
GPR17	3	3
GPR171	3	3
GPR173	3	3
GPR174	3	3
GPR176	2	3
GPR179	3	3
GPR18	3	3
GPR180	0	3
GPR182	3	3
GPR183	3	3
GPR19	2	3
GPR20	3	3
GPR21	3	3
GPR22	3	3
GPR25	3	3
GPR26	2	3
GPR27	2	3
GPR3	2	3
GPR31	2	3
GPR32	3	3
GPR33	3	3
GPR34	3	3
GPR35	3	3
GPR37	3	3
GPR37L1	3	3
GPR39	3	3
GPR4	1	3
GPR45	3	3
GPR50	3	3
GPR52	2	3
GPR55	3	3
GPR6	3	3
GPR61	3	3
GPR62	3	3
GPR63	3	3
GPR65	2	3
GPR68	2	3
GPR75	1	3
GPR78	2	3
GPR82	3	3
GPR83	3	3
GPR84	3	3
GPR85	2	3
GPR87	3	3
GPR88	2	3
GPR89A	3	3
GPR89B	3	3
GPRASP1	3	3
GPRASP2	2	3
GPRC5A	2	3
GPRC5B	3	3
GPRC5C	3	3
GPRC5D	3	3
GPRC6A	2	3
GPRIN1	2	3
GPRIN2	2	3
GPRIN3	3	3
GPS1	3	3
GPS2	1	3
GPSM1	3	3
GPSM2	3	3
GPSM3	3	3
GPT	3	3
GPT2	3	3
GPX1	3	3
GPX2	3	3
GPX3	3	3
GPX4	3	3
GPX5	3	3
GPX7	3	3
GPX8	3	3
GRAMD1A	1	3
GRAMD1B	3	3
GRAMD1C	2	3
GRAMD2	2	3
GRAMD3	3	3
GRAMD4	3	3
GRAP	2	3
GRAP2	3	3
GRAPL	3	3
GRASP	3	3
GRB10	3	3
GRB14	3	3
GRB2	3	3
GRB7	3	3
GREB1	3	3
GREB1L	2	3
GREM1	3	3
GREM2	3	3
GRHL1	2	3
GRHL2	3	3
GRHL3	3	3
GRHPR	2	3
GRIA1	3	3
GRIA2	3	3
GRIA3	3	3
GRIA4	3	3
GRID1	3	3
GRID2	3	3
GRID2IP	3	3
GRIFIN	3	3
GRIK1	3	3
GRIK2	2	3
GRIK3	2	3
GRIK4	2	3
GRIK5	2	3
GRIN1	3	3
GRIN2A	2	3
GRIN2B	3	3
GRIN2C	1	3
GRIN2D	3	3
GRIN3A	3	3
GRIN3B	2	3
GRINA	1	3
GRIP1	3	3
GRIP2	3	3
GRIPAP1	1	3
GRK1	3	3
GRK2	3	3
GRK3	3	3
GRK4	2	3
GRK5	3	3
GRK6	2	3
GRK7	3	3
GRM1	3	3
GRM2	3	3
GRM3	3	3
GRM4	3	3
GRM5	3	3
GRM6	2	3
GRM7	3	3
GRM8	3	3
GRN	2	3
GRP	3	3
GRPEL1	2	3
GRPEL2	2	3
GRPR	3	3
GRSF1	3	3
GRTP1	3	3
GRWD1	2	3
GRXCR1	3	3
GRXCR2	3	3
GSAP	3	3
GSC	3	3
GSC2	2	3
GSDMA	3	3
GSDMB	3	3
GSDMC	3	3
GSDMD	3	3
GSE1	3	3
GSG1	3	3
GSG1L	3	3
GSG2	3	3
GSK3A	2	3
GSK3B	2	3
GSKIP	3	3
GSN	3	3
GSPT1	3	3
GSPT2	2	3
GSR	1	3
GSS	3	3
GSTA1	2	3
GSTA3	3	3
GSTA4	3	3
GSTA5	3	3
GSTCD	3	3
GSTK1	3	3
GSTM1	2	3
GSTM2	3	3
GSTM3	3	3
GSTM4	3	3
GSTM5	2	3
GSTO1	3	3
GSTO2	3	3
GSTP1	3	3
GSTT2	3	3
GSTZ1	1	3
GSX1	3	3
GSX2	3	3
GTDC1	1	3
GTF2A1	3	3
GTF2A1L	3	3
GTF2A2	3	3
GTF2B	3	3
GTF2E1	3	3
GTF2E2	3	3
GTF2F1	3	3
GTF2F2	3	3
GTF2H1	3	3
GTF2H2	3	3
GTF2H2C	1	2
GTF2H3	3	3
GTF2H4	3	3
GTF2H5	1	3
GTF2I	2	3
GTF2IRD1	1	3
GTF2IRD2	3	3
GTF2IRD2B	0	3
GTF3A	2	3
GTF3C1	3	3
GTF3C2	3	3
GTF3C3	3	3
GTF3C4	3	3
GTF3C5	2	3
GTF3C6	3	3
GTPBP1	3	3
GTPBP10	3	3
GTPBP2	3	3
GTPBP3	3	3
GTPBP4	2	3
GTPBP6	3	3
GTPBP8	3	3
GTSCR1	3	3
GTSE1	3	3
GTSF1	3	3
GTSF1L	3	3
GUCA1A	3	3
GUCA1B	3	3
GUCA1C	3	3
GUCA2A	2	3
GUCA2B	3	3
GUCD1	3	3
GUCY1A2	2	3
GUCY1A3	2	3
GUCY1B3	3	3
GUCY2C	3	3
GUCY2D	3	3
GUCY2F	3	3
GUF1	2	3
GUK1	1	3
GULP1	3	3
GUSB	3	3
GVQW1	3	3
GVQW2	3	3
GXYLT1	1	3
GXYLT2	2	3
GYG1	2	3
GYG2	3	3
GYPA	3	3
GYPB	1	1
GYPC	3	3
GYPE	2	2
GYS1	2	3
GYS2	3	3
GZF1	2	3
GZMA	3	3
GZMB	3	3
GZMH	3	3
GZMK	3	3
GZMM	3	3
H1F0	3	3
H1FOO	3	3
H1FX	1	3
H2AFB2	3	3
H2AFB3	2	3
H2AFJ	2	3
H2AFV	2	3
H2AFX	3	3
H2AFY	3	3
H2AFY2	1	3
H2AFZ	2	3
H2BFM	3	3
H2BFWT	3	3
H3F3A	3	3
H3F3B	3	3
H3F3C	3	3
H6PD	3	3
HAAO	3	3
HABP2	3	3
HABP4	3	3
HACD1	2	3
HACD2	3	3
HACD3	3	3
HACD4	2	3
HACE1	3	3
HACL1	3	3
HADH	3	3
HADHA	1	3
HADHB	3	3
HAGH	2	3
HAGHL	2	3
HAL	3	3
HAMP	3	3
HAND1	3	3
HAND2	3	3
HAO1	3	3
HAO2	3	3
HAP1	3	3
HAPLN1	3	3
HAPLN2	3	3
HAPLN3	3	3
HARBI1	1	3
HARS	3	3
HARS2	3	3
HAS1	3	3
HAS2	3	3
HAS3	3	3
HAT1	3	3
HAUS1	3	3
HAUS2	3	3
HAUS3	3	3
HAUS4	3	3
HAUS5	2	3
HAUS6	2	3
HAUS8	3	3
HAVCR1	3	3
HAVCR2	3	3
HAX1	3	3
HBA1	3	3
HBB	3	3
HBD	3	3
HBE1	3	3
HBEGF	2	3
HBG1	3	3
HBM	2	3
HBP1	3	3
HBQ1	2	3
HBS1L	2	3
HBZ	3	3
HCAR1	3	3
HCAR2	3	3
HCAR3	3	3
HCCS	3	3
HCFC1	3	3
HCFC1R1	1	3
HCFC2	3	3
HCK	3	3
HCLS1	3	3
HCN1	3	3
HCN2	2	3
HCN3	3	3
HCN4	3	3
HCRT	3	3
HCRTR1	3	3
HCRTR2	3	3
HCST	3	3
HDAC1	2	3
HDAC10	2	3
HDAC11	3	3
HDAC2	3	3
HDAC3	3	3
HDAC4	3	3
HDAC5	2	3
HDAC6	3	3
HDAC7	3	3
HDAC8	3	3
HDAC9	3	3
HDC	3	3
HDDC2	3	3
HDDC3	3	3
HDGF	2	3
HDGFL1	3	3
HDGFRP2	3	3
HDGFRP3	3	3
HDHD2	2	3
HDHD3	3	3
HDHD5	3	3
HDLBP	3	3
HDX	3	3
HEATR1	3	3
HEATR3	3	3
HEATR4	3	3
HEATR5A	2	3
HEATR5B	2	3
HEATR6	3	3
HEATR9	3	3
HEBP1	3	3
HEBP2	2	3
HECA	0	3
HECTD1	3	3
HECTD2	2	3
HECTD3	3	3
HECTD4	3	3
HECW1	3	3
HECW2	3	3
HEG1	1	3
HELB	3	3
HELLS	2	3
HELQ	3	3
HELT	3	3
HELZ	3	3
HELZ2	3	3
HEMGN	3	3
HEMK1	3	3
HENMT1	2	3
HEPACAM	3	3
HEPACAM2	3	3
HEPH	2	3
HEPHL1	3	3
HEPN1	3	3
HERC1	3	3
HERC2	3	3
HERC3	2	3
HERC4	3	3
HERC5	1	3
HERC6	3	3
HERPUD1	3	3
HERPUD2	3	3
HES1	3	3
HES2	2	3
HES3	1	3
HES4	3	3
HES5	3	3
HES6	3	3
HES7	3	3
HESX1	3	3
HEXA	2	3
HEXB	3	3
HEXDC	3	3
HEXIM1	3	3
HEXIM2	1	3
HEY1	3	3
HEY2	2	3
HEYL	2	3
HFE	3	3
HFE2	2	3
HFM1	3	3
HGC6.3	3	3
HGD	3	3
HGF	3	3
HGFAC	2	3
HGH1	3	3
HGS	3	3
HGSNAT	2	3
HHAT	3	3
HHATL	3	3
HHEX	3	3
HHIP	3	3
HHIPL1	2	3
HHIPL2	3	3
HHLA1	2	3
HHLA2	3	3
HHLA3	1	3
HIBADH	3	3
HIBCH	3	3
HIC1	3	3
HIC2	2	3
HID1	3	3
HIF1A	3	3
HIF1AN	3	3
HIF3A	3	3
HIGD1A	3	3
HIGD1B	3	3
HIGD1C	2	3
HIGD2A	3	3
HIKESHI	3	3
HILPDA	3	3
HINFP	3	3
HIP1	3	3
HIP1R	3	3
HIPK1	3	3
HIPK2	2	3
HIPK3	3	3
HIPK4	3	3
HIRA	2	3
HIRIP3	3	3
HIST1H1A	2	3
HIST1H1B	3	3
HIST1H1C	2	3
HIST1H1D	3	3
HIST1H1E	2	3
HIST1H1T	3	3
HIST1H2AA	3	3
HIST1H2AB	3	3
HIST1H2AC	3	3
HIST1H2AD	3	3
HIST1H2AE	3	3
HIST1H2AG	3	3
HIST1H2AH	3	3
HIST1H2AI	3	3
HIST1H2AJ	2	2
HIST1H2AK	2	3
HIST1H2AL	3	3
HIST1H2AM	3	3
HIST1H2BA	3	3
HIST1H2BB	3	3
HIST1H2BC	3	3
HIST1H2BD	3	3
HIST1H2BE	3	3
HIST1H2BF	3	3
HIST1H2BG	3	3
HIST1H2BH	3	3
HIST1H2BI	3	3
HIST1H2BJ	2	3
HIST1H2BK	3	3
HIST1H2BL	3	3
HIST1H2BM	3	3
HIST1H2BN	3	3
HIST1H2BO	3	3
HIST1H3A	3	3
HIST1H3C	3	3
HIST1H3D	1	1
HIST1H3E	3	3
HIST1H3F	2	3
HIST1H3G	2	3
HIST1H3H	3	3
HIST1H3I	2	3
HIST1H3J	2	3
HIST1H4A	3	3
HIST1H4B	3	3
HIST1H4C	3	3
HIST1H4D	3	3
HIST1H4E	3	3
HIST1H4F	2	3
HIST1H4G	3	3
HIST1H4H	3	3
HIST1H4I	3	3
HIST1H4J	2	2
HIST1H4K	3	3
HIST1H4L	3	3
HIST2H2AA3	2	3
HIST2H2AB	3	3
HIST2H2AC	3	3
HIST2H2BE	3	3
HIST2H2BF	3	3
HIST2H3C	3	3
HIST2H3D	2	3
HIST2H4A	3	3
HIST3H2A	3	3
HIST3H2BB	3	3
HIST3H3	3	3
HIST4H4	3	3
HIVEP1	2	3
HIVEP2	2	3
HIVEP3	3	3
HJURP	3	3
HK1	2	3
HK2	3	3
HK3	2	3
HKDC1	3	3
HKR1	2	3
HLA-A	3	3
HLA-B	3	3
HLA-C	3	3
HLA-DMA	3	3
HLA-DMB	3	3
HLA-DOA	3	3
HLA-DOB	3	3
HLA-DPA1	3	3
HLA-DPB1	3	3
HLA-DQA1	3	3
HLA-DQA2	3	3
HLA-DQB1	3	3
HLA-DQB2	3	3
HLA-DRA	3	3
HLA-DRB1	3	3
HLA-DRB3	3	3
HLA-DRB5	3	3
HLA-E	3	3
HLA-F	3	3
HLA-G	3	3
HLCS	1	3
HLF	2	3
HLTF	3	3
HLX	3	3
HM13	3	3
HMBOX1	3	3
HMBS	2	3
HMCES	3	3
HMCN1	3	3
HMCN2	2	3
HMG20A	3	3
HMG20B	3	3
HMGA1	3	3
HMGA2	3	3
HMGB1	1	3
HMGB2	3	3
HMGB3	3	3
HMGB4	3	3
HMGCL	3	3
HMGCLL1	3	3
HMGCR	2	3
HMGCS1	2	3
HMGCS2	3	3
HMGN1	3	3
HMGN2	3	3
HMGN3	3	3
HMGN4	2	3
HMGN5	3	3
HMGXB3	2	3
HMGXB4	3	3
HMHB1	3	3
HMMR	3	3
HMOX1	2	3
HMOX2	2	3
HMP19	2	3
HMSD	3	3
HMX1	2	3
HMX2	3	3
HMX3	2	3
HNF1A	1	3
HNF1B	3	3
HNF4A	3	3
HNF4G	3	3
HNMT	2	3
HNRNPA0	3	3
HNRNPA1	3	3
HNRNPA1L2	3	3
HNRNPA2B1	1	3
HNRNPA3	3	3
HNRNPAB	3	3
HNRNPC	3	3
HNRNPCL1	3	3
HNRNPCL2	3	3
HNRNPCL3	3	3
HNRNPCL4	3	3
HNRNPD	2	3
HNRNPDL	2	3
HNRNPF	3	3
HNRNPH1	0	3
HNRNPH2	3	3
HNRNPH3	2	3
HNRNPK	3	3
HNRNPL	3	3
HNRNPLL	3	3
HNRNPM	3	3
HNRNPR	2	3
HNRNPU	2	3
HNRNPUL1	3	3
HNRNPUL2	3	3
HOGA1	3	3
HOMER1	3	3
HOMER2	2	3
HOMER3	3	3
HOMEZ	1	3
HOOK1	3	3
HOOK2	2	3
HOOK3	3	3
HOPX	3	3
HORMAD1	3	3
HORMAD2	3	3
HOXA1	3	3
HOXA10	3	3
HOXA11	3	3
HOXA13	2	3
HOXA2	3	3
HOXA3	3	3
HOXA4	2	3
HOXA5	3	3
HOXA6	3	3
HOXA7	3	3
HOXA9	2	3
HOXB1	3	3
HOXB13	3	3
HOXB2	3	3
HOXB3	3	3
HOXB4	3	3
HOXB5	3	3
HOXB6	2	3
HOXB7	3	3
HOXB8	2	3
HOXB9	3	3
HOXC10	1	3
HOXC11	3	3
HOXC12	3	3
HOXC13	3	3
HOXC4	3	3
HOXC8	2	3
HOXC9	2	3
HOXD1	3	3
HOXD10	2	3
HOXD11	2	3
HOXD12	2	3
HOXD13	3	3
HOXD3	2	3
HOXD4	2	3
HOXD8	3	3
HOXD9	3	3
HP	3	3
HP1BP3	2	3
HPCA	3	3
HPCAL1	3	3
HPCAL4	3	3
HPD	3	3
HPDL	1	3
HPF1	1	3
HPGD	2	3
HPGDS	3	3
HPN	3	3
HPR	3	3
HPRT1	2	3
HPS1	3	3
HPS3	2	3
HPS4	3	3
HPS5	3	3
HPS6	2	3
HPSE	1	3
HPSE2	3	3
HPX	3	3
HR	2	3
HRAS	1	3
HRASLS	3	3
HRASLS2	3	3
HRASLS5	3	3
HRC	3	3
HRCT1	3	3
HRG	3	3
HRH1	2	3
HRH2	3	3
HRH3	3	3
HRH4	3	3
HRK	2	3
HRNR	3	3
HS1BP3	1	3
HS2ST1	3	3
HS3ST1	3	3
HS3ST2	3	3
HS3ST3A1	3	3
HS3ST3B1	3	3
HS3ST4	2	3
HS3ST5	2	3
HS3ST6	0	3
HS6ST1	3	3
HS6ST2	3	3
HS6ST3	2	3
HSBP1	3	3
HSBP1L1	2	3
HSCB	2	3
HSD11B1	3	3
HSD11B1L	3	3
HSD11B2	3	3
HSD17B1	2	3
HSD17B10	3	3
HSD17B11	3	3
HSD17B12	3	3
HSD17B13	3	3
HSD17B14	3	3
HSD17B2	3	3
HSD17B3	3	3
HSD17B4	3	3
HSD17B6	3	3
HSD17B7	3	3
HSD17B8	3	3
HSD3B1	3	3
HSD3B2	2	3
HSD3B7	3	3
HSDL1	3	3
HSDL2	3	3
HSF1	3	3
HSF2	2	3
HSF2BP	3	3
HSF4	2	3
HSF5	3	3
HSFX1	1	1
HSFX2	2	3
HSFY1	3	3
HSH2D	3	3
HSP90AA1	3	3
HSP90AB1	2	3
HSP90B1	3	3
HSPA12A	3	3
HSPA12B	3	3
HSPA13	2	3
HSPA14	3	3
HSPA1A	2	3
HSPA1B	2	3
HSPA1L	3	3
HSPA2	3	3
HSPA4	3	3
HSPA4L	3	3
HSPA5	2	3
HSPA6	3	3
HSPA8	3	3
HSPA9	3	3
HSPB1	3	3
HSPB11	3	3
HSPB2	3	3
HSPB3	3	3
HSPB6	3	3
HSPB7	3	3
HSPB8	3	3
HSPB9	2	3
HSPBAP1	3	3
HSPBP1	3	3
HSPD1	2	3
HSPE1	3	3
HSPE1-MOB4	3	3
HSPG2	3	3
HSPH1	3	3
HTATIP2	3	3
HTATSF1	3	3
HTN1	3	3
HTN3	3	3
HTR1A	3	3
HTR1B	2	3
HTR1D	3	3
HTR1E	1	3
HTR1F	3	3
HTR2A	3	3
HTR2B	3	3
HTR2C	3	3
HTR3A	3	3
HTR3B	3	3
HTR3C	3	3
HTR3D	3	3
HTR3E	3	3
HTR4	3	3
HTR5A	3	3
HTR6	2	3
HTR7	3	3
HTRA1	3	3
HTRA2	3	3
HTRA3	3	3
HTRA4	3	3
HTT	2	3
HUNK	3	3
HUS1	3	3
HUS1B	3	3
HUWE1	3	3
HVCN1	2	3
HYAL1	3	3
HYAL2	3	3
HYAL3	2	3
HYAL4	3	3
HYDIN	3	3
HYI	3	3
HYKK	3	3
HYLS1	3	3
HYOU1	3	3
HYPK	3	3
HYPM	3	3
IAH1	3	3
IAPP	3	3
IARS	3	3
IARS2	3	3
IBA57	2	3
IBSP	3	3
IBTK	2	3
ICA1	3	3
ICA1L	3	3
ICAM1	3	3
ICAM2	3	3
ICAM3	3	3
ICAM4	2	3
ICAM5	3	3
ICE1	2	3
ICE2	3	3
ICK	3	3
ICMT	2	3
ICOS	3	3
ICOSLG	3	3
ID1	3	3
ID2	2	3
ID3	3	3
ID4	3	3
IDE	3	3
IDH1	3	3
IDH2	3	3
IDH3A	3	3
IDH3B	3	3
IDH3G	2	3
IDI1	3	3
IDI2	3	3
IDNK	3	3
IDO1	3	3
IDO2	3	3
IDS	1	3
IDUA	2	3
IER2	3	3
IER3	3	3
IER3IP1	2	3
IER5	3	3
IER5L	3	3
IFFO1	3	3
IFFO2	3	3
IFI16	3	3
IFI27	3	3
IFI27L1	3	3
IFI27L2	3	3
IFI30	2	3
IFI35	2	3
IFI44	3	3
IFI44L	3	3
IFI6	3	3
IFIH1	3	3
IFIT1	3	3
IFIT1B	3	3
IFIT2	3	3
IFIT3	3	3
IFIT5	2	3
IFITM1	3	3
IFITM10	3	3
IFITM2	3	3
IFITM3	2	3
IFITM5	3	3
IFNA1	3	3
IFNA10	3	3
IFNA13	3	3
IFNA14	3	3
IFNA16	3	3
IFNA17	2	2
IFNA2	2	3
IFNA21	3	3
IFNA4	3	3
IFNA5	3	3
IFNA6	3	3
IFNA7	3	3
IFNA8	3	3
IFNAR1	3	3
IFNAR2	2	3
IFNB1	3	3
IFNE	3	3
IFNG	3	3
IFNGR1	3	3
IFNGR2	3	3
IFNK	3	3
IFNL1	3	3
IFNL2	3	3
IFNL3	2	3
IFNL4	3	3
IFNLR1	3	3
IFNW1	3	3
IFRD1	3	3
IFRD2	3	3
IFT122	3	3
IFT140	3	3
IFT172	2	3
IFT20	3	3
IFT22	3	3
IFT27	2	3
IFT43	3	3
IFT46	3	3
IFT52	3	3
IFT57	2	3
IFT74	3	3
IFT80	3	3
IFT81	3	3
IFT88	2	3
IGBP1	3	3
IGDCC3	2	3
IGDCC4	2	3
IGF1	3	3
IGF1R	3	3
IGF2	3	3
IGF2BP1	3	3
IGF2BP2	2	3
IGF2BP3	2	3
IGF2R	1	3
IGFALS	3	3
IGFBP1	3	3
IGFBP2	2	3
IGFBP3	3	3
IGFBP4	2	3
IGFBP5	3	3
IGFBP6	3	3
IGFBP7	2	3
IGFBPL1	3	3
IGFL1	3	3
IGFL2	3	3
IGFL3	3	3
IGFL4	2	3
IGFLR1	3	3
IGFN1	3	3
IGH	2	3
IGHMBP2	2	3
IGIP	3	3
IGK	3	3
IGLL1	3	3
IGLL5	3	3
IGLON5	3	3
IGSF1	3	3
IGSF10	3	3
IGSF11	3	3
IGSF21	0	3
IGSF22	3	3
IGSF23	3	3
IGSF3	2	3
IGSF5	2	3
IGSF6	3	3
IGSF8	3	3
IGSF9	3	3
IGSF9B	3	3
IHH	2	3
IK	3	3
IKBIP	3	3
IKBKAP	3	3
